date,day,user_id,action,reward,penalty,observed,sleep_hours,activity_min,diet_fv_g,abstain,stress_level,water_glasses,screen_time_hours,social_minutes,mindfulness_min,eco_anxiety,air_quality_index,noise_db,light_pollution_lux,heatwave,flood,sleep,activity,diet,habit,water,mental_health,screen,social,eco_safe,air_quality,noise,light,heatwave_safe,flood_safe
2023-04-14,104,10,social_15,7.452576653063332,22.7,-13.022620382468796,3.0,0,0,0,3.059375234166711,0,12.0,0,0,10.0,40,33.91081495247864,16.547477968732085,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
2023-04-14,104,11,sleep_early,5.068207401602428,25.0,-20.644041458650175,3.1724559940217363,0,0,0,8.22150276269258,0,12.0,2,0,10.0,31,51.67493803416951,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2023-04-14,104,12,sleep_early,6.658596262676461,23.3,-18.475033635889037,3.5049324389198,0,0,1,9.265438901841991,0,12.0,6,0,10.0,76,44.49721361671351,2.1122260447059933,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
2023-04-14,104,13,sleep_early,8.221571660416053,21.4,-9.648423966973066,5.565045952019093,0,0,1,6.9525849959013595,0,11.516241787797343,17,0,9.820662386732415,44,99.05750610025399,13.45268331043949,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
2023-04-14,104,14,social_15,10.6021819195812,17.7,-8.695116179922264,8.768672964582272,0,96,1,7.208830011145952,0,11.865606187629606,42,0,10.0,76,85.82798415451904,3.3457981285221186,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2023-04-14,104,15,no_tobacco_alcohol,10.65,19.4,-7.147684184742026,4.83382429158533,0,0,1,0.06622252377152141,0,11.027129393976374,59,0,10.0,62,65.44777838517314,8.421097569420192,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2023-04-14,104,16,no_tobacco_alcohol,10.85,17.7,-7.154041880011996,3.0,0,0,1,0.3205498940316944,0,8.608380858023825,0,0,8.523728323748571,2,42.39052969433527,18.783090883867587,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2023-04-14,104,17,social_15,11.447446798196513,15.2,-3.3523592605266996,8.147459748488451,1,0,1,9.850176547741272,0,12.0,74,0,4.856070831376092,99,41.06275463459894,11.829273780941186,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1
2023-04-14,104,18,no_tobacco_alcohol,12.361216781270455,14.5,-2.6190844575264816,7.288792423151518,18,0,1,9.953876071593646,0,11.375775754279132,22,0,7.7670014899660345,9,43.45227749824259,6.4165848407608355,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
2023-04-14,104,19,social_15,13.897607912171969,12.7,0.9898288457114061,7.437698205851114,0,0,1,1.907170206268022,0,11.54814933714543,34,0,9.659039097189215,21,36.562442075492484,15.077880166285585,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1
2023-04-14,104,20,meditate_10,10.181399309440762,18.9,-8.666674733506191,5.089087131932726,0,0,1,2.0528443803806042,0,11.562394011406438,2,0,10.0,29,86.01045583853173,19.490845200373343,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-14,104,21,no_tobacco_alcohol,7.618190674838457,22.9,-12.335218735659788,3.8547521871980246,0,0,0,3.9090913930567006,0,11.589910350748093,21,0,10.0,2,100.0,19.40973267849201,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
2023-04-14,104,22,walk_30,7.014908210038642,22.4,-12.09006758665012,4.471182854253608,13,0,0,10.0,0,12.0,3,0,9.732679201450276,0,63.48209611553105,13.623125371650982,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2023-04-14,104,23,sleep_early,10.50113902234249,16.5,-7.347919168265008,8.338906866643372,0,0,1,10.0,0,12.0,37,0,9.7421524723476,84,48.14303975223382,4.419285205267832,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1
2023-04-14,104,24,sleep_early,10.42594297194432,18.9,-8.193380161083669,3.3257929866911806,0,0,1,0.0,0,11.038455063540118,9,0,10.0,30,95.84207417324498,20.59222247591439,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-15,105,0,sleep_early,10.45,18.9,-7.458796171002453,3.2000692371943984,0,0,1,0.7872187798489075,0,11.138843127917161,0,0,10.0,2,79.82062275638401,31.06384122939605,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-15,105,1,no_tobacco_alcohol,7.752186597232221,22.7,-14.833608128786233,4.09996805849338,0,0,0,0.0,0,12.0,3,0,9.358630226193194,43,51.9029344603982,35.357503230788986,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
2023-04-15,105,2,no_tobacco_alcohol,4.118149638981556,27.7,-21.874661997361613,3.0,0,0,0,8.465013984495384,0,12.0,14,0,10.0,65,32.748607914984945,11.232539164215192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2023-04-15,105,3,sleep_early,9.785006003126483,18.9,-8.181470670140602,6.0944084881152385,0,0,1,4.67127625283067,0,10.543212836383224,0,0,10.0,38,61.46665325382422,15.384942880003699,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-15,105,4,sleep_early,9.532929422250083,18.7,-10.501169575614515,7.3044778092478495,0,0,1,7.623665107068799,0,8.877260372099013,0,0,10.0,79,51.107396356506584,8.141966292199125,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2023-04-15,105,5,social_15,12.068470043962352,16.4,-2.98719735162065,6.908580429151439,0,0,1,2.384089873304088,0,11.681496883097173,13,0,10.0,119,80.67355232317256,19.66158723131543,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
2023-04-15,105,6,no_tobacco_alcohol,3.95,27.4,-22.975179142672935,3.0,0,0,0,10.0,0,12.0,0,0,10.0,12,57.55461787074414,25.12873682264736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2023-04-15,105,7,meditate_10,12.947318305522705,14.899999999999999,-1.776230244712286,6.88887202917702,0,0,1,0.127629157900382,0,10.452347967249631,0,0,10.0,26,60.993463965738904,11.501225080766352,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-15,105,8,sleep_early,7.8358814181521605,21.5,-16.18459520250279,3.3033195740551293,0,0,1,6.716779692603301,0,12.0,7,0,9.95520912167561,56,30.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2023-04-15,105,9,sleep_early,8.588719513748813,21.7,-14.071811945590568,10.505574031438027,0,0,0,0.43662401344720986,0,11.511131165992431,10,0,9.964639846512334,32,82.2782752597078,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1
2023-04-15,105,10,no_tobacco_alcohol,10.414140454082032,17.7,-7.7660720511088925,3.3259145508013006,0,0,1,3.4476483341842297,0,12.0,0,0,9.884698974183745,42,34.72081302768103,15.306991909375709,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2023-04-15,105,11,no_tobacco_alcohol,4.95892895236204,25.0,-19.192215271608855,3.0,0,0,0,8.269968174044005,0,11.760973847901745,0,0,10.0,37,52.275463595074555,0.07494186366957914,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2023-04-15,105,12,sleep_early,7.197653582761868,21.5,-10.532147699842564,3.078497479326864,0,0,1,8.828966983437141,0,12.0,9,0,9.888780381342935,70,48.843740372277615,3.078263898235279,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2023-04-15,105,13,sleep_early,8.319494166080883,21.4,-10.83297907556871,6.192593824175333,0,0,1,6.723939529264185,0,11.869658919254423,33,0,10.0,44,100.0,15.70368590049939,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
2023-04-15,105,14,drink_water_8,10.468675498328107,17.7,-7.744012711947753,8.535359463054993,0,61,1,7.61983878560182,2,11.64282535773456,42,0,10.0,72,87.09800410924579,3.0902341705700773,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2023-04-15,105,15,sleep_early,10.65,19.4,-9.04959182268292,6.205255228297985,0,0,1,0.0,0,10.11268513656896,55,0,10.0,68,70.42091887103904,7.287093355463,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2023-04-15,105,16,sleep_early,10.784097639322443,17.7,-7.238607673116185,3.0,0,0,0,0.30623811341772567,0,8.942005672126134,0,0,8.838731551331371,3,45.721919316034565,16.97720616112957,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2023-04-15,105,17,eat_veg_400,11.58915176567764,15.2,-2.6612885204027172,7.701901763251686,0,218,1,9.631259154824443,0,12.0,71,0,5.066916494376483,106,34.70660859834627,11.021300690287338,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1
2023-04-15,105,18,drink_water_8,10.680264093045322,16.2,-4.815860822075038,7.032120627752929,13,0,1,10.0,0,10.94934697811376,6,0,7.827208785110436,9,45.88469590543939,5.821917353398498,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1
2023-04-15,105,19,social_15,13.931849321085105,12.7,1.1929374849448071,6.583538353124246,0,0,1,1.5747087036419365,0,11.612070184863832,47,0,10.0,31,31.894476939573376,16.237514331140332,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1
2023-04-15,105,20,sleep_early,10.154170905850474,18.9,-8.359197349720926,6.048137738278031,0,0,1,2.5899922423414177,0,11.395797586945083,2,0,10.0,41,87.1149866123315,20.21900937380958,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-15,105,21,no_tobacco_alcohol,7.614325996847267,22.9,-15.824454056022034,3.084888707518548,0,0,0,4.585965002388924,0,11.172402451602139,20,0,10.0,2,93.88150669878196,19.945432181749563,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
2023-04-15,105,22,no_tobacco_alcohol,7.051422355085142,22.4,-16.969308048305518,4.376784454321359,3,0,1,9.838348268244888,0,12.0,9,0,10.0,2,58.32023830643295,13.72780912486794,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
2023-04-15,105,23,eat_veg_400,10.05,17.7,-8.35384408923925,7.9505550279336585,0,263,1,10.0,0,12.0,32,0,9.592982963343443,83,47.662914734613274,6.823956236171246,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
2023-04-15,105,24,sleep_early,10.45,18.9,-8.409173290776446,3.2095870503533495,0,0,1,0.024170068291505725,0,11.585878847509466,9,0,9.815250678963318,47,93.39458661968526,20.143334991978225,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-16,106,0,sleep_early,10.378225057554324,18.9,-9.944791620258462,4.5761581479688775,0,0,1,0.8549401086988061,0,10.60339725496695,0,0,10.0,17,77.80042175146252,29.216756819461096,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-16,106,1,no_tobacco_alcohol,10.85,17.7,-9.1441933397837,3.9759445538242812,0,0,0,0.0,0,12.0,0,0,9.508759412848867,49,54.51346959708635,33.25406130120116,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2023-04-16,106,2,no_tobacco_alcohol,4.521918319521964,26.2,-25.2116021197916,3.235905514112862,0,0,0,9.138330466986385,0,12.0,12,0,10.0,44,30.67771336590318,12.34840399847589,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-04-16,106,3,sleep_early,9.779557476387046,18.9,-10.858956885600497,6.806548048823188,0,0,1,4.334775370318133,0,10.59184444233742,0,0,10.0,48,57.4710002624208,13.117006039020248,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-16,106,4,drink_water_8,9.55421646215628,18.7,-7.20438149022891,7.435510173825762,0,0,1,7.423712251593645,0,10.16157386418331,2,0,10.0,76,53.44600476894831,8.291456459432299,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2023-04-16,106,5,sleep_early,9.423872286155706,20.4,-10.876092466926732,6.263874107595638,0,0,1,3.11940000334374,0,11.919577982697064,11,0,10.0,124,79.19641247747823,20.85660360922443,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2023-04-16,106,6,no_tobacco_alcohol,3.994343977326135,27.4,-23.715469540099722,3.0,0,0,0,10.0,0,12.0,0,0,10.0,4,56.33651931234435,26.75813032913684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2023-04-16,106,7,sleep_early,10.383089436911863,18.9,-8.320573398303242,6.636966735164776,0,0,1,0.5954785461525548,0,10.870649596414927,3,0,10.0,23,64.50173749896977,11.91650604814089,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-16,106,8,sleep_early,7.61860644923176,21.5,-15.133388145506544,3.3682895065277285,0,0,1,7.339884678662429,0,12.0,0,0,9.88405679424553,55,31.164578615233406,1.78128699655552,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2023-04-16,106,9,no_tobacco_alcohol,10.76638895923085,17.7,-7.183643436781908,10.05417025076933,0,14,1,0.9617444384402827,0,12.0,0,0,10.0,40,80.7315353852145,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
2023-04-16,106,10,sleep_early,9.654284558924115,19.2,-7.238828252074658,3.3090846317356664,0,0,1,3.6475733334098344,0,12.0,0,0,10.0,53,30.0,14.743537787590654,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
2023-04-16,106,11,no_tobacco_alcohol,4.428206074904324,26.8,-15.341856438077041,3.0,0,0,0,9.315324979737875,0,12.0,0,0,10.0,38,54.493117794656975,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
2023-04-16,106,12,sleep_early,6.977402322168036,22.7,-14.664440726848527,3.0,0,0,1,8.895163110317254,0,12.0,4,0,10.0,59,41.30164717342999,5.239486803344518,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
2023-04-16,106,13,sleep_early,10.906301436781181,17.4,-4.860419277213794,7.513250880359452,0,0,1,5.297142981783705,0,11.677400099983052,32,0,10.0,34,98.768825959359,15.138478282577221,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
2023-04-16,106,14,eat_veg_400,12.451095635205817,14.7,-2.6487935863804863,8.217524386612995,0,398,1,8.373266136506661,0,12.0,43,0,10.0,96,83.8396272554693,2.7542364275098397,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1
2023-04-16,106,15,sleep_early,10.65,19.4,-10.564292327342425,7.165900717340439,0,0,1,0.17978863848248716,0,9.343856447549829,52,0,10.0,61,70.02639344889329,8.647235299160181,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
2023-04-16,106,16,no_tobacco_alcohol,7.7560193423857,22.7,-16.23036051218327,3.0,0,0,0,0.4985424753104771,0,9.950313716633758,0,0,9.024737973463694,0,53.82352909301386,18.97387152913007,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
2023-04-16,106,17,eat_veg_400,12.112647938430312,14.7,-2.4725820158370073,7.411228439190691,0,408,1,10.0,0,12.0,66,0,5.287078248331867,97,36.442455147768804,10.487960579921793,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
2023-04-16,106,18,eat_veg_400,10.122045079914631,17.2,-5.718381957765027,6.596978877222951,6,170,1,10.0,0,11.264139205569967,5,0,8.038983351120947,7,47.25054031479521,8.766423370239837,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
2023-04-16,106,19,sleep_early,14.030141901805207,12.7,1.0505869830441399,7.920429512543027,0,0,1,0.2727205640821877,0,11.371975390537493,39,0,10.0,22,30.0,16.752572713661216,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1
2023-04-16,106,20,sleep_early,12.607352840741594,14.899999999999999,-2.2599106528454316,6.780214893274211,0,0,1,2.523600119694047,0,11.325158593483426,2,0,9.730384259897763,45,87.47677668389078,19.952417001350625,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-16,106,21,no_tobacco_alcohol,10.54446479677576,17.9,-6.694202609055584,3.0,0,0,1,4.94344381121957,0,11.457218953981688,11,0,10.0,3,89.48841515651934,19.221037789148408,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
2023-04-16,106,22,sleep_early,7.369386197387313,21.2,-14.034293168128432,6.549588071473062,0,0,1,10.0,0,11.96839663363934,0,0,9.951321530707794,0,54.92536339889268,10.041079283640947,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
2023-04-16,106,23,drink_water_8,10.450000000000001,16.5,-6.565210017148132,7.928452209507473,0,171,1,10.0,0,11.970451402002865,31,0,9.60254497895415,85,46.65426704597219,4.317039982903088,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1
2023-04-16,106,24,sleep_early,10.43038792374284,18.9,-7.104982683676574,3.4048461132670576,0,0,1,0.3050084880797463,0,11.398671287791656,6,0,10.0,50,91.21645258970307,18.473298469117637,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-17,107,0,sleep_early,10.406518895475172,18.9,-8.658871405550297,5.873905224095412,0,0,1,0.09656999352334814,0,10.390600599152457,7,0,9.943275037446217,19,73.02314349492613,30.15573322921661,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-17,107,1,no_tobacco_alcohol,10.45,18.9,-9.74866494911334,3.4796712428868886,0,0,1,0.27218050997959914,0,12.0,6,0,10.0,37,59.44589846772587,32.29000978859792,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-17,107,2,no_tobacco_alcohol,3.8621591352446356,27.7,-24.769660197060876,3.0,0,0,0,9.74295016385813,0,11.951306633261334,18,0,10.0,51,36.567027753902835,10.967566625244906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2023-04-17,107,3,digital_detox_30,9.789353338499271,18.9,-7.681521233116911,6.621939399673566,0,0,1,3.6249204444951464,0,9.618548337820114,0,0,9.702542396715279,42,62.530441363762286,12.95436013100898,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-17,107,4,drink_water_8,9.636443162260953,18.7,-9.250675079792451,7.251957481460374,0,0,1,7.118220467385849,4,10.093195253785291,1,0,10.0,79,53.55646275896647,6.823447486277151,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2023-04-17,107,5,sleep_early,11.93684289601273,16.4,-6.00393619937713,7.954836237097685,0,0,1,2.462251038247186,0,11.118935571525803,9,0,10.0,122,74.36480965453276,21.500484072485335,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
2023-04-17,107,6,no_tobacco_alcohol,4.35,26.2,-14.654765461189054,3.0,0,0,0,9.148684893816709,0,12.0,0,0,10.0,0,52.40106521063061,24.48804697898204,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-04-17,107,7,sleep_early,9.891757109766374,20.7,-8.941988495149813,6.82202293204689,0,0,1,0.3758599727493538,0,10.599432078287933,8,0,10.0,17,70.59804443893869,11.960846579323475,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2023-04-17,107,8,sleep_early,7.608348127298531,21.5,-12.597342956928088,4.676578235488857,0,0,1,6.93192203199863,0,12.0,0,0,10.0,59,30.0,2.6651812517600115,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2023-04-17,107,9,sleep_early,10.668827722523657,17.7,-6.090537177964105,9.120059249741024,0,0,1,1.1039024332598757,0,12.0,0,0,10.0,40,83.14079504659679,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
2023-04-17,107,10,sleep_early,10.384335746115664,17.7,-7.787304090265455,5.3227266788373,0,0,1,3.059243027970606,0,12.0,0,0,9.74442608870612,48,37.93296606973034,14.004231796463719,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2023-04-17,107,11,no_tobacco_alcohol,4.883841237526587,25.0,-24.069216138534443,3.169920713004188,0,0,0,9.422879418147074,0,12.0,0,0,10.0,27,50.75775730699848,0.35362263221558204,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2023-04-17,107,12,sleep_early,7.428450039286487,21.5,-11.466779742417007,4.555630055706274,0,0,1,8.003347505156329,0,11.928612713852873,0,0,10.0,63,46.38286024129489,4.1261640108488375,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2023-04-17,107,13,eat_veg_400,11.235276922192549,17.4,-6.5124176344806255,7.4425371282324,0,226,1,4.837501125796468,0,12.0,33,0,10.0,32,100.0,14.69657544532241,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1
2023-04-17,107,14,drink_water_8,10.294010079524002,17.7,-7.838476058174135,7.8128219738310465,0,341,1,9.165555378602544,0,12.0,45,0,10.0,104,84.72849243998208,3.9485673387345397,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1
2023-04-17,107,15,walk_30,13.08006462136588,15.399999999999999,-1.7665782503828913,7.0981460553167555,15,0,0,1.3598790162030623,0,9.809673388382247,48,0,10.0,62,64.15923443381924,6.6820917797535095,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
2023-04-17,107,16,no_tobacco_alcohol,10.77128132753977,17.7,-7.373659696077956,3.137179645729105,0,0,1,0.7060838245839796,0,10.272515207041454,7,0,8.862647030548127,0,52.55554139107009,19.551468712040595,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2023-04-17,107,17,no_tobacco_alcohol,12.05,14.7,-3.3746132417480386,7.174548430041443,0,324,1,10.0,0,11.577552054939138,68,0,5.5228788004967235,110,36.85989272783606,7.334883311876385,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
2023-04-17,107,18,sleep_early,10.047737637595588,17.2,-6.767072732350392,8.88388634747246,0,98,1,8.949062531809052,0,11.300097399685232,0,0,7.949846502986749,12,48.84287076104647,8.96715579651076,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
2023-04-17,107,19,walk_30,14.136415437414438,12.7,1.0773042861348872,7.233533112134419,8,0,1,0.0,0,11.867708780125884,47,0,9.512733888439017,24,34.48524164583487,17.570877443551765,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1
2023-04-17,107,20,sleep_early,12.648965538132044,14.899999999999999,-2.132784061112247,7.182003947909823,0,0,1,2.0393268667864954,0,10.51892678488918,0,0,9.861809262378461,45,92.70419432409706,19.147623572886964,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-17,107,21,sleep_early,9.758075311145287,18.9,-9.855609284969608,4.412277933498604,0,0,1,4.498793898097376,0,11.789731217856819,4,0,10.0,10,83.20084186222299,19.7398326839738,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-17,107,22,sleep_early,9.502724838195334,18.4,-8.796791413656,7.94949444453779,0,0,1,10.0,0,11.421721181706522,0,0,10.0,6,61.856984630523215,10.500587220762641,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
2023-04-17,107,23,walk_30,12.45195407524761,13.0,-0.6647158568837803,6.885479520135708,17,45,1,9.912062604574905,0,12.0,31,0,10.0,86,51.217616696578325,2.84818505113867,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1
2023-04-17,107,24,sleep_early,10.397193900976697,18.9,-8.755111022812786,4.819074346868194,0,0,1,0.6745899279821855,0,11.36400413128848,6,0,10.0,39,93.08398893896984,17.516494984145403,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-18,108,0,sleep_early,10.45,18.9,-9.968860553967255,6.31242159164829,0,0,1,0.03731936244223673,0,10.439473901480943,4,0,10.0,23,78.18035979582811,30.42654157223349,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-18,108,1,no_tobacco_alcohol,10.45,18.9,-6.472842009731986,3.288542736619994,0,0,1,0.2098335508221752,0,12.0,0,0,10.0,36,55.73528982582799,33.80962446627504,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-18,108,2,no_tobacco_alcohol,5.15,25.2,-21.42110931178305,3.0,0,0,0,9.970825053611454,0,12.0,29,0,9.97233185242454,50,37.52474888722204,9.8478562394623,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
2023-04-18,108,3,sleep_early,12.512156176576841,14.899999999999999,-2.187768337288589,8.107929752242958,0,0,1,3.348397004500186,0,9.475694130104252,0,0,9.917757073323559,37,68.03506353128603,15.010421055832516,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-18,108,4,eat_veg_400,9.996417022002369,18.7,-7.832824032745874,6.5161299786978955,0,0,1,6.2169482217763825,2,10.3909576210047,1,0,10.0,71,49.44811954132093,5.261832711926771,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
2023-04-18,108,5,drink_water_8,11.960523628460932,16.4,-5.308024085081995,7.687947061057168,0,0,1,3.0597758462533933,0,12.0,12,0,10.0,138,73.61683527075128,21.0549722011598,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
2023-04-18,108,6,no_tobacco_alcohol,4.491814639586835,26.2,-21.35316165972525,3.0,0,0,0,8.845559381399122,0,12.0,0,0,9.922871383195258,0,54.03074901144782,26.323604536877582,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
2023-04-18,108,7,sleep_early,12.95,14.899999999999999,-1.9170390037375433,7.834081647485081,0,0,1,0.6975204048392534,0,9.996519838462657,0,0,10.0,19,68.10343385065835,12.982051933526753,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2023-04-18,108,8,sleep_early,7.697013732754774,21.5,-13.5949474073745,4.471417540346646,0,0,1,6.942161993669545,0,11.775339540238896,4,0,10.0,59,34.56423212441328,0.9554393387150986,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2023-04-18,108,9,sleep_early,10.63726251567493,17.7,-6.8324220828216315,9.324952905314651,0,0,0,1.7276584279425984,0,11.452518118560935,0,0,9.710213449830276,43,78.67565257539935,1.6356447565529715,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
2023-04-18,108,10,sleep_early,9.727514797817815,19.2,-10.796362040729933,5.123867419459246,0,0,1,3.7895934854203706,0,11.96217912586721,0,0,9.926867354299036,57,33.27894783489839,16.26367547188331,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
2023-04-18,108,11,no_tobacco_alcohol,7.913472905872422,20.0,-13.106543344871545,3.0,0,0,0,9.435287305270803,0,11.845144973455051,0,0,10.0,16,49.60794166609485,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
2023-04-18,108,12,sleep_early,7.514051006090971,21.5,-12.945825656909037,5.718475642653248,0,0,1,7.0799461659872245,0,11.325131114950466,5,0,10.0,58,49.12945777033403,3.705989382220533,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
2023-04-18,108,13,meditate_10,13.190055635958114,13.899999999999999,-0.7599844120970359,7.320856023093843,0,168,1,4.785102069261154,0,11.99262466002507,31,0,9.991624529656537,50,97.11563173151494,14.537074964607186,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1
2023-04-18,108,14,meditate_10,12.360578535416659,14.2,-1.973531908422287,7.788121158398944,0,283,1,7.9466706975959,0,11.815919606019111,39,0,9.852502309112985,95,82.70482845736113,3.274834835597736,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1
2023-04-18,108,15,digital_detox_30,10.031711706132096,20.4,-12.137847684039814,6.863250554684943,4,0,0,0.0,0,9.647583515801205,46,0,10.0,52,73.31915936864098,5.276506356329445,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
2023-04-18,108,16,sleep_early,10.837517148213465,17.7,-4.427461787152477,3.0,0,0,1,0.2651357314758496,0,10.335604446223861,15,0,9.066103056799319,0,54.51066422965506,18.24529643189162,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
